date,year,month,tmax,tmin,prec
2011-02-21,2011,2,13.6,4.5,9.4
2011-02-22,2011,2,14.7,6.4,0
2011-02-23,2011,2,12.2,3.7,3.3
2011-02-24,2011,2,16.9,8.8,1.4
2011-02-25,2011,2,17.0,7.7,4.1
2011-02-26,2011,2,16.4,6.7,7.8
2011-02-27,2011,2,16.9,9.1,0
2011-02-28,2011,2,12.9,5.9,0
2011-03-01,2011,3,26.1,17.7,1.0
2011-03-02,2011,3,21.2,14.5,0
2011-03-03,2011,3,23.5,13.5,0
2011-03-04,2011,3,22.3,12.4,4.2
2011-03-05,2011,3,18.5,10.4,0
2011-03-06,2011,3,24.0,16.5,0
2011-03-07,2011,3,23.1,13.1,0
2011-03-08,2011,3,21.4,11.6,0
2011-03-09,2011,3,21.1,14.4,0
2011-03-10,2011,3,24.7,14.2,0
2011-03-11,2011,3,22.4,16.0,0
2011-03-12,2011,3,21.5,13.3,4.7
2011-03-13,2011,3,21.0,11.0,4.1
2011-03-14,2011,3,21.2,16.7,0
2011-03-15,2011,3,22.2,12.5,0
2011-03-16,2011,3,19.6,11.9,2.6
2011-03-17,2011,3,17.0,9.0,8.5
2011-03-18,2011,3,23.0,16.2,0
2011-03-19,2011,3,18.7,9.8,0
2011-03-20,2011,3,21.2,14.2,0
2011-03-21,2011,3,28.4,21.1,0
2011-03-22,2011,3,22.0,15.1,0
2011-03-23,2011,3,25.1,16.9,0
2011-03-24,2011,3,17.7,8.6,0
2011-03-25,2011,3,16.4,10.2,0.5
2011-03-26,2011,3,16.1,8.1,0
2011-03-27,2011,3,19.1,10.2,0
2011-03-28,2011,3,21.9,14.4,0.5
2011-03-29,2011,3,18.9,10.5,0
2011-03-30,2011,3,26.5,19.1,0
2011-03-31,2011,3,24.6,18.5,0
2011-04-01,2011,4,26.1,18.9,5.1
2011-04-02,2011,4,27.2,21.7,0
2011-04-03,2011,4,31.8,22.3,19.5
2011-04-04,2011,4,30.9,18.9,0
2011-04-05,2011,4,28.9,20.8,3.4
2011-04-06,2011,4,28.6,20.2,0
2011-04-07,2011,4,27.7,22.4,12.8
2011-04-08,2011,4,26.7,21.6,5.4
2011-04-09,2011,4,30.1,20.4,1.8
2011-04-10,2011,4,26.6,19.2,0
2011-04-11,2011,4,26.9,18.9,17.2
2011-04-12,2011,4,35.0,25.8,0
2011-04-13,2011,4,31.1,23.1,2.2
2011-04-14,2011,4,24.1,17.3,0
2011-04-15,2011,4,28.1,20.5,0
2011-04-16,2011,4,29.4,22.8,1.5
2011-04-17,2011,4,28.4,20.9,1.1
2011-04-18,2011,4,28.3,18.3,12.2
2011-04-19,2011,4,29.6,21.0,0.5
2011-04-20,2011,4,29.6,21.2,0
2011-04-21,2011,4,27.6,20.2,6.5
2011-04-22,2011,4,29.4,20.6,9.9
2011-04-23,2011,4,33.9,24.1,0
2011-04-24,2011,4,26.9,19.6,3.5
2011-04-25,2011,4,29.6,21.7,0
2011-04-26,2011,4,26.6,18.5,0
2011-04-27,2011,4,31.7,22.1,4.4
2011-04-28,2011,4,31.6,25.9,0
2011-04-29,2011,4,27.5,20.5,6.5
2011-04-30,2011,4,31.5,22.5,0
2011-05-01,2011,5,29.9,21.3,0
2011-05-02,2011,5,35.6,29.5,21.3
2011-05-03,2011,5,36.8,29.6,47.4
2011-05-04,2011,5,31.8,23.6,6.0
2011-05-05,2011,5,37.6,31.2,13.9
2011-05-06,2011,5,37.1,29.6,5.6
2011-05-07,2011,5,31.0,26.2,12.2
2011-05-08,2011,5,35.5,25.4,19.9
2011-05-09,2011,5,33.4,27.3,19.8
2011-05-10,2011,5,35.8,28.5,0
2011-05-11,2011,5,37.3,27.5,6.9
2011-05-12,2011,5,32.5,25.6,0
2011-05-13,2011,5,26.2,19.6,34.2
2011-05-14,2011,5,29.3,20.7,0
2011-05-15,2011,5,36.8,27.8,18.4
2011-05-16,2011,5,39.7,32.0,1.3
2011-05-17,2011,5,39.6,31.2,20.8
2011-05-18,2011,5,36.2,27.7,11.2
2011-05-19,2011,5,32.2,24.5,0
2011-05-20,2011,5,30.3,23.3,40.7
2011-05-21,2011,5,32.8,21.8,0
2011-05-22,2011,5,32.7,25.2,10.9
2011-05-23,2011,5,31.9,24.8,21.9
2011-05-24,2011,5,36.4,27.9,0
2011-05-25,2011,5,35.2,27.8,12.9
2011-05-26,2011,5,37.0,26.1,3.8
2011-05-27,2011,5,34.5,26.3,0
2011-05-28,2011,5,30.0,22.0,56.5
2011-05-29,2011,5,34.8,26.5,6.7
2011-05-30,2011,5,34.4,26.5,14.8
2011-05-31,2011,5,36.0,28.5,2.0
2011-06-01,2011,6,37.0,31.0,0.0
2011-06-02,2011,6,38.0,30.1,0.6
2011-06-03,2011,6,40.9,31.8,2.8
2011-06-04,2011,6,36.2,27.3,0.1
2011-06-05,2011,6,36.6,29.7,0.1
2011-06-06,2011,6,42.9,35.0,7.6
2011-06-07,2011,6,34.9,28.3,0.6
2011-06-08,2011,6,42.1,33.5,1.1
2011-06-09,2011,6,33.8,26.5,10.8
2011-06-10,2011,6,40.6,33.6,13.0
2011-06-11,2011,6,37.1,30.6,1.1
2011-06-12,2011,6,37.8,30.7,7.5
2011-06-13,2011,6,39.7,27.8,0.9
2011-06-14,2011,6,38.0,30.1,4.0
2011-06-15,2011,6,32.3,23.5,0.6
2011-06-16,2011,6,36.9,27.6,1.9
2011-06-17,2011,6,43.8,36.0,1.5
2011-06-18,2011,6,41.3,31.2,0.0
2011-06-19,2011,6,40.5,35.3,6.4
2011-06-20,2011,6,32.5,26.0,0.0
2011-06-21,2011,6,34.4,27.6,10.6
2011-06-22,2011,6,41.7,33.8,4.2
2011-06-23,2011,6,32.4,23.4,0.9
2011-06-24,2011,6,38.2,31.8,0.0
2011-06-25,2011,6,35.2,26.3,5.0
2011-06-26,2011,6,35.8,27.1,8.2
2011-06-27,2011,6,35.8,28.2,1.6
2011-06-28,2011,6,31.2,23.3,1.4
2011-06-29,2011,6,34.9,28.3,0.3
2011-06-30,2011,6,34.3,24.4,0.5
2011-07-01,2011,7,38.7,30.1,1.7
2011-07-02,2011,7,37.1,29.4,8.3
2011-07-03,2011,7,34.2,27.7,1.6
2011-07-04,2011,7,38.7,29.7,4.3
2011-07-05,2011,7,35.1,25.7,0.1
2011-07-06,2011,7,29.7,23.1,3.4
2011-07-07,2011,7,35.5,26.9,0.6
2011-07-08,2011,7,38.8,32.6,2.2
2011-07-09,2011,7,31.8,25.5,2.4
2011-07-10,2011,7,36.2,27.6,0.2
2011-07-11,2011,7,33.5,24.1,0.4
2011-07-12,2011,7,33.0,25.8,0.0
2011-07-13,2011,7,29.8,24.2,0.4
2011-07-14,2011,7,32.3,25.7,0.6
2011-07-15,2011,7,39.6,30.7,0.6
2011-07-16,2011,7,34.2,24.5,0.2
2011-07-17,2011,7,35.7,27.9,1.8
2011-07-18,2011,7,35.5,28.4,0.9
2011-07-19,2011,7,28.8,23.9,0.0
2011-07-20,2011,7,34.2,25.3,4.1
2011-07-21,2011,7,35.5,28.3,8.1
2011-07-22,2011,7,37.4,30.1,2.6
2011-07-23,2011,7,30.4,23.7,0.0
2011-07-24,2011,7,36.6,27.7,7.5
2011-07-25,2011,7,39.1,28.6,0.0
2011-07-26,2011,7,32.2,25.2,5.5
2011-07-27,2011,7,28.2,21.2,0.0
2011-07-28,2011,7,34.2,26.7,5.3
2011-07-29,2011,7,35.2,29.8,8.9
2011-07-30,2011,7,39.1,30.9,9.7
2011-07-31,2011,7,39.5,32.3,1.2
2011-08-01,2011,8,30.0,22.7,0.7
2011-08-02,2011,8,32.0,22.8,1.6
2011-08-03,2011,8,27.6,21.2,0.0
2011-08-04,2011,8,26.0,16.2,1.7
2011-08-05,2011,8,28.1,18.0,0.0
2011-08-06,2011,8,27.3,20.4,0.0
2011-08-07,2011,8,25.4,16.5,0.6
2011-08-08,2011,8,27.7,19.3,0.0
2011-08-09,2011,8,30.0,23.0,0.0
2011-08-10,2011,8,33.1,22.4,2.7
2011-08-11,2011,8,28.7,21.7,1.3
2011-08-12,2011,8,29.4,19.9,2.0
2011-08-13,2011,8,26.9,17.7,0.0
2011-08-14,2011,8,25.1,17.8,1.7
2011-08-15,2011,8,32.7,25.2,0.3
2011-08-16,2011,8,30.0,21.8,0.3
2011-08-17,2011,8,26.7,20.1,1.6
2011-08-18,2011,8,32.8,20.2,1.1
2011-08-19,2011,8,30.1,21.5,0.0
2011-08-20,2011,8,23.5,17.1,0.6
2011-08-21,2011,8,24.8,17.0,1.1
2011-08-22,2011,8,33.0,25.8,0.0
2011-08-23,2011,8,22.1,14.0,1.6
2011-08-24,2011,8,31.6,25.2,0.0
2011-08-25,2011,8,28.8,19.4,0.4
2011-08-26,2011,8,27.3,19.9,0.1
2011-08-27,2011,8,28.6,18.5,0.0
2011-08-28,2011,8,27.7,19.6,0.7
2011-08-29,2011,8,27.5,19.2,0.1
2011-08-30,2011,8,26.5,18.1,1.3
2011-08-31,2011,8,32.3,24.9,0.2
2011-09-01,2011,9,19.4,10.9,0.0
2011-09-02,2011,9,17.4,8.3,0.0
2011-09-03,2011,9,26.4,18.9,0.0
2011-09-04,2011,9,21.3,13.0,0.1
2011-09-05,2011,9,18.6,14.4,0.5
2011-09-06,2011,9,20.4,11.3,0.0
2011-09-07,2011,9,23.6,12.2,0.0
2011-09-08,2011,9,26.6,17.0,0.0
2011-09-09,2011,9,24.0,13.2,0.0
2011-09-10,2011,9,23.7,15.3,0.0
2011-09-11,2011,9,17.6,11.1,0.0
2011-09-12,2011,9,20.9,11.0,0.0
2011-09-13,2011,9,26.9,19.5,0.7
2011-09-14,2011,9,22.8,13.2,0.0
2011-09-15,2011,9,21.0,14.0,0.7
2011-09-16,2011,9,20.0,12.0,0.0
2011-09-17,2011,9,26.0,15.6,0.0
2011-09-18,2011,9,14.8,5.3,0.0
2011-09-19,2011,9,24.1,13.9,0.0
2011-09-20,2011,9,26.9,18.9,0.0
2011-09-21,2011,9,26.4,17.8,0.0
2011-09-22,2011,9,22.2,13.8,0.0
2011-09-23,2011,9,25.5,16.9,0.0
2011-09-24,2011,9,21.3,12.2,0.1
2011-09-25,2011,9,25.1,16.7,0.6
2011-09-26,2011,9,22.5,14.3,0.0
2011-09-27,2011,9,22.6,14.5,0.0
2011-09-28,2011,9,25.4,16.1,0.0
2011-09-29,2011,9,22.5,12.5,0.0
2011-09-30,2011,9,18.3,9.0,0.4
2011-10-01,2011,10,17.3,11.1,12.0
2011-10-02,2011,10,11.0,2.5,6.7
2011-10-03,2011,10,8.8,-2.1,0
2011-10-04,2011,10,11.8,4.8,0
2011-10-05,2011,10,16.1,7.0,0
2011-10-06,2011,10,13.2,6.2,2.4
2011-10-07,2011,10,20.3,11.3,6.2
2011-10-08,2011,10,16.6,8.8,6.0
2011-10-09,2011,10,16.8,7.0,0
2011-10-10,2011,10,8.9,1.4,14.5
2011-10-11,2011,10,17.1,9.6,3.2
2011-10-12,2011,10,16.9,10.0,1.8
2011-10-13,2011,10,16.7,10.1,0
2011-10-14,2011,10,9.3,0.1,22.1
2011-10-15,2011,10,16.4,9.3,10.8
2011-10-16,2011,10,12.3,3.9,0
2011-10-17,2011,10,10.6,3.2,3.5
2011-10-18,2011,10,17.0,8.2,6.9
2011-10-19,2011,10,13.6,5.7,3.7
2011-10-20,2011,10,15.4,8.7,0
2011-10-21,2011,10,17.0,9.7,0
2011-10-22,2011,10,12.1,5.3,41.7
2011-10-23,2011,10,12.0,2.7,5.3
2011-10-24,2011,10,15.8,6.6,7.2
2011-10-25,2011,10,19.5,9.2,0.0
2011-10-26,2011,10,10.8,4.8,7.8
2011-10-27,2011,10,10.3,3.0,1.1
2011-10-28,2011,10,15.6,8.2,8.5
2011-10-29,2011,10,15.8,9.6,11.5
2011-10-30,2011,10,13.5,4.4,2.5
2011-10-31,2011,10,15.9,6.3,5.7
2011-11-01,2011,11,11.2,4.1,3.1
2011-11-02,2011,11,5.2,1.3,6.8
2011-11-03,2011,11,7.0,-1.3,65.4
2011-11-04,2011,11,7.8,-0.6,23.5
2011-11-05,2011,11,4.6,-3.2,126.8
2011-11-06,2011,11,4.5,-3.3,25.2
2011-11-07,2011,11,12.6,5.9,3.8
2011-11-08,2011,11,6.1,-3.0,61.0
2011-11-09,2011,11,7.1,-3.1,24.7
2011-11-10,2011,11,7.1,-1.8,0
2011-11-11,2011,11,8.8,1.8,5.4
2011-11-12,2011,11,4.5,-3.0,99.0
2011-11-13,2011,11,9.0,0.1,60.5
2011-11-14,2011,11,11.3,-0.3,55.5
2011-11-15,2011,11,9.1,0.5,25.0
2011-11-16,2011,11,6.2,-2.7,0
2011-11-17,2011,11,8.1,0.4,23.4
2011-11-18,2011,11,9.7,1.2,8.1
2011-11-19,2011,11,6.3,-4.3,1.8
2011-11-20,2011,11,6.4,1.1,0
2011-11-21,2011,11,11.5,3.8,0
2011-11-22,2011,11,8.4,0.3,3.4
2011-11-23,2011,11,15.4,6.3,26.0
2011-11-24,2011,11,2.8,-4.2,0
2011-11-25,2011,11,3.8,-3.4,0
2011-11-26,2011,11,14.3,5.9,21.0
2011-11-27,2011,11,6.1,-2.4,18.5
2011-11-28,2011,11,7.8,0.7,63.5
2011-11-29,2011,11,5.6,-0.7,0
2011-11-30,2011,11,5.0,-5.4,40.2
2011-12-01,2011,12,1.5,-8.7,83.7
2011-12-02,2011,12,6.6,-1.9,0
2011-12-03,2011,12,9.9,0.3,61.2
2011-12-04,2011,12,8.6,1.3,32.4
2011-12-05,2011,12,7.8,0.0,24.3
2011-12-06,2011,12,-1.2,-10.8,6.8
2011-12-07,2011,12,-0.0,-6.0,8.9
2011-12-08,2011,12,4.7,-4.2,38.9
2011-12-09,2011,12,2.4,-6.6,85.7
2011-12-10,2011,12,4.6,-1.6,80.5
2011-12-11,2011,12,4.2,-0.8,41.0
2011-12-12,2011,12,6.6,-0.7,24.0
2011-12-13,2011,12,5.2,-1.8,18.4
2011-12-14,2011,12,7.6,0.8,0
2011-12-15,2011,12,1.2,-6.0,56.4
2011-12-16,2011,12,7.2,-0.3,30.5
2011-12-17,2011,12,8.5,4.0,0
2011-12-18,2011,12,9.0,-1.6,51.8
2011-12-19,2011,12,-0.2,-8.9,17.2
2011-12-20,2011,12,12.7,2.9,0
2011-12-21,2011,12,1.1,-4.9,7.3
2011-12-22,2011,12,11.3,1.3,82.1
2011-12-23,2011,12,6.6,-2.1,5.2
2011-12-24,2011,12,13.1,7.3,18.3
2011-12-25,2011,12,5.8,-2.9,11.5
2011-12-26,2011,12,7.1,1.5,27.2
2011-12-27,2011,12,10.4,4.3,0
2011-12-28,2011,12,5.4,-3.1,80.3
2011-12-29,2011,12,2.8,-4.6,0
2011-12-30,2011,12,8.5,2.0,32.3
2011-12-31,2011,12,6.2,-1.7,0
2012-01-01,2012,1,12.4,3.3,33.9
2012-01-02,2012,1,12.2,3.8,0
2012-01-03,2012,1,10.0,1.0,4.2
2012-01-04,2012,1,12.7,5.2,1.6
2012-01-05,2012,1,4.9,-4.2,0
2012-01-06,2012,1,8.1,-0.1,12.6
2012-01-07,2012,1,8.8,-1.3,26.3
2012-01-08,2012,1,3.1,-3.9,14.5
2012-01-09,2012,1,11.0,4.3,22.0
2012-01-10,2012,1,11.9,0.3,88.1
2012-01-11,2012,1,7.2,1.3,0
2012-01-12,2012,1,9.7,1.0,5.8
2012-01-13,2012,1,5.1,-3.5,1.2
2012-01-14,2012,1,9.3,-1.3,0
2012-01-15,2012,1,7.3,0.3,0
2012-01-16,2012,1,4.2,-3.1,159.8
2012-01-17,2012,1,12.3,4.6,146.8
2012-01-18,2012,1,8.2,-0.6,0
2012-01-19,2012,1,12.0,6.0,0
2012-01-20,2012,1,9.0,2.7,14.5
2012-01-21,2012,1,3.2,-6.7,0
2012-01-22,2012,1,14.8,5.0,14.6
2012-01-23,2012,1,5.6,-2.2,52.3
2012-01-24,2012,1,8.7,0.7,17.7
2012-01-25,2012,1,9.9,3.9,49.9
2012-01-26,2012,1,11.9,5.9,0.3
2012-01-27,2012,1,7.3,-0.5,0
2012-01-28,2012,1,9.5,0.8,46.2
2012-01-29,2012,1,4.3,-4.4,3.2
2012-01-30,2012,1,5.6,-3.4,35.0
2012-01-31,2012,1,8.8,0.9,3.7
2012-02-01,2012,2,16.2,7.7,18.4
2012-02-02,2012,2,16.4,8.4,0
2012-02-03,2012,2,16.9,9.7,24.1
2012-02-04,2012,2,11.9,4.0,1.7
2012-02-05,2012,2,11.1,2.0,3.9
2012-02-06,2012,2,16.9,12.5,0
2012-02-07,2012,2,17.0,8.4,6.3
2012-02-08,2012,2,15.2,6.4,27.4
2012-02-09,2012,2,10.7,3.1,11.1
2012-02-10,2012,2,12.0,3.2,0
2012-02-11,2012,2,14.6,6.4,6.1
2012-02-12,2012,2,16.8,9.3,20.6
2012-02-13,2012,2,14.3,8.0,1.5
2012-02-14,2012,2,12.7,3.5,19.5
2012-02-15,2012,2,9.7,1.7,0
2012-02-16,2012,2,12.3,6.4,0
2012-02-17,2012,2,12.5,1.8,15.4
2012-02-18,2012,2,19.6,9.1,5.4
2012-02-19,2012,2,9.6,1.0,0
2012-02-20,2012,2,8.8,0.3,2.7
2012-02-21,2012,2,18.0,10.9,6.4
2012-02-22,2012,2,13.1,5.1,4.4
2012-02-23,2012,2,14.9,8.0,2.7
2012-02-24,2012,2,12.0,2.3,0
2012-02-25,2012,2,11.3,1.8,5.2
2012-02-26,2012,2,10.8,4.5,38.0
2012-02-27,2012,2,12.0,1.7,0
2012-02-28,2012,2,10.2,1.8,1.6
2012-02-29,2012,2,12.5,2.6,0.8
2012-03-01,2012,3,20.8,10.4,0
2012-03-02,2012,3,24.1,16.9,1.2
2012-03-03,2012,3,25.7,17.1,0
2012-03-04,2012,3,21.8,14.4,0
2012-03-05,2012,3,19.6,11.6,0
2012-03-06,2012,3,23.2,15.1,0
2012-03-07,2012,3,17.7,10.6,1.2
2012-03-08,2012,3,22.4,12.0,0
2012-03-09,2012,3,13.2,5.4,0
2012-03-10,2012,3,21.7,13.7,0
2012-03-11,2012,3,22.9,17.6,0
2012-03-12,2012,3,18.7,10.3,0
2012-03-13,2012,3,24.4,15.6,0
2012-03-14,2012,3,24.5,16.2,0
2012-03-15,2012,3,21.6,13.9,0
2012-03-16,2012,3,23.8,16.9,6.4
2012-03-17,2012,3,19.0,9.8,5.4
2012-03-18,2012,3,24.7,19.2,5.2
2012-03-19,2012,3,18.5,9.6,0
2012-03-20,2012,3,24.2,16.0,0
2012-03-21,2012,3,15.7,7.8,0
2012-03-22,2012,3,20.0,12.6,0
2012-03-23,2012,3,25.8,18.1,0
2012-03-24,2012,3,22.1,12.8,0
2012-03-25,2012,3,24.3,15.8,0
2012-03-26,2012,3,15.7,6.9,0
2012-03-27,2012,3,21.9,12.1,0
2012-03-28,2012,3,16.9,9.3,0
2012-03-29,2012,3,24.6,15.1,0
2012-03-30,2012,3,24.7,16.0,0
2012-03-31,2012,3,24.3,16.4,0
2012-04-01,2012,4,28.3,19.8,0
2012-04-02,2012,4,28.8,20.8,0
2012-04-03,2012,4,23.4,14.3,1.2
2012-04-04,2012,4,31.2,23.8,0
2012-04-05,2012,4,31.5,22.1,7.3
2012-04-06,2012,4,32.1,22.8,4.5
2012-04-07,2012,4,32.2,24.8,0
2012-04-08,2012,4,30.9,24.7,2.3
2012-04-09,2012,4,30.6,18.6,0
2012-04-10,2012,4,29.7,24.6,22.3
2012-04-11,2012,4,28.4,20.1,1.4
2012-04-12,2012,4,29.0,23.0,11.7
2012-04-13,2012,4,28.9,23.5,7.8
2012-04-14,2012,4,29.7,24.0,0
2012-04-15,2012,4,27.8,20.7,3.0
2012-04-16,2012,4,32.3,27.3,0
2012-04-17,2012,4,28.5,21.5,0.1
2012-04-18,2012,4,29.8,21.4,13.1
2012-04-19,2012,4,31.1,27.0,0.2
2012-04-20,2012,4,29.7,22.0,0
2012-04-21,2012,4,31.2,22.7,0
2012-04-22,2012,4,25.2,16.6,0
2012-04-23,2012,4,34.3,26.4,0
2012-04-24,2012,4,29.7,21.7,3.6
2012-04-25,2012,4,33.2,26.5,0
2012-04-26,2012,4,30.4,20.5,1.3
2012-04-27,2012,4,31.4,26.7,0
2012-04-28,2012,4,30.9,23.1,1.8
2012-04-29,2012,4,33.4,25.9,17.2
2012-04-30,2012,4,28.8,24.4,0
2012-05-01,2012,5,33.8,24.6,25.7
2012-05-02,2012,5,32.8,24.7,10.6
2012-05-03,2012,5,35.7,24.8,21.3
2012-05-04,2012,5,36.8,26.9,36.0
2012-05-05,2012,5,34.9,27.3,13.7
2012-05-06,2012,5,34.1,25.6,17.6
2012-05-07,2012,5,34.0,24.3,6.9
2012-05-08,2012,5,34.7,29.0,21.5
2012-05-09,2012,5,33.8,29.5,8.6
2012-05-10,2012,5,37.0,32.3,66.7
2012-05-11,2012,5,32.3,25.2,0
2012-05-12,2012,5,33.6,24.2,87.1
2012-05-13,2012,5,30.8,22.5,5.8
2012-05-14,2012,5,35.7,28.0,20.6
2012-05-15,2012,5,29.8,22.7,0.2
2012-05-16,2012,5,33.5,23.2,9.9
2012-05-17,2012,5,35.3,28.4,16.7
2012-05-18,2012,5,34.7,29.6,58.3
2012-05-19,2012,5,37.0,29.4,11.6
2012-05-20,2012,5,37.4,31.4,22.3
2012-05-21,2012,5,34.7,24.3,14.4
2012-05-22,2012,5,33.2,26.2,0
2012-05-23,2012,5,35.5,28.2,43.2
2012-05-24,2012,5,35.1,26.5,8.6
2012-05-25,2012,5,36.2,26.5,4.0
2012-05-26,2012,5,31.4,23.0,3.3
2012-05-27,2012,5,39.1,33.0,8.0
2012-05-28,2012,5,31.3,21.5,13.9
2012-05-29,2012,5,35.7,29.1,37.9
2012-05-30,2012,5,35.4,28.7,20.1
2012-05-31,2012,5,39.8,30.7,2.3
2012-06-01,2012,6,38.5,29.9,0.4
2012-06-02,2012,6,37.7,29.9,1.0
2012-06-03,2012,6,43.5,37.4,4.7
2012-06-04,2012,6,34.0,27.4,1.9
2012-06-05,2012,6,40.5,31.4,3.3
2012-06-06,2012,6,36.1,27.2,5.1
2012-06-07,2012,6,35.0,28.1,4.4
2012-06-08,2012,6,32.4,23.7,11.2
2012-06-09,2012,6,41.3,33.0,0.2
2012-06-10,2012,6,35.7,27.3,7.8
2012-06-11,2012,6,37.1,31.6,0.5
2012-06-12,2012,6,37.8,27.8,3.4
2012-06-13,2012,6,33.8,26.1,0.6
2012-06-14,2012,6,38.9,30.3,3.1
2012-06-15,2012,6,41.2,33.6,0.1
2012-06-16,2012,6,38.9,29.1,1.7
2012-06-17,2012,6,40.9,29.3,3.4
2012-06-18,2012,6,36.6,34.0,2.7
2012-06-19,2012,6,29.7,22.9,3.2
2012-06-20,2012,6,39.5,32.5,0.0
2012-06-21,2012,6,36.7,28.5,2.2
2012-06-22,2012,6,42.0,34.0,3.3
2012-06-23,2012,6,36.0,27.2,9.6
2012-06-24,2012,6,37.4,31.0,9.4
2012-06-25,2012,6,39.7,30.6,3.0
2012-06-26,2012,6,32.1,23.2,1.0
2012-06-27,2012,6,36.3,28.4,0.6
2012-06-28,2012,6,35.0,29.0,3.1
2012-06-29,2012,6,39.1,30.1,1.2
2012-06-30,2012,6,33.3,26.1,0.0
2012-07-01,2012,7,35.9,29.5,6.2
2012-07-02,2012,7,35.9,27.8,0.0
2012-07-03,2012,7,35.1,26.9,0.0
2012-07-04,2012,7,38.3,30.5,0.0
2012-07-05,2012,7,35.6,28.8,0.5
2012-07-06,2012,7,35.9,28.4,0.1
2012-07-07,2012,7,35.8,31.5,0.0
2012-07-08,2012,7,33.1,23.8,1.3
2012-07-09,2012,7,34.2,26.1,6.8
2012-07-10,2012,7,35.5,27.6,0.0
2012-07-11,2012,7,34.6,26.4,3.2
2012-07-12,2012,7,38.2,31.6,0.6
2012-07-13,2012,7,37.5,29.0,0.4
2012-07-14,2012,7,33.5,27.1,3.8
2012-07-15,2012,7,36.0,29.0,2.5
2012-07-16,2012,7,26.7,19.5,1.7
2012-07-17,2012,7,36.7,29.6,0.0
2012-07-18,2012,7,39.3,31.7,0.0
2012-07-19,2012,7,30.2,22.5,3.8
2012-07-20,2012,7,37.5,28.6,0.6
2012-07-21,2012,7,38.1,30.8,0.5
2012-07-22,2012,7,38.3,29.8,4.0
2012-07-23,2012,7,34.1,25.8,0.6
2012-07-24,2012,7,37.9,29.4,2.8
2012-07-25,2012,7,39.9,33.5,1.2
2012-07-26,2012,7,38.6,31.2,11.9
2012-07-27,2012,7,32.9,26.7,0.8
2012-07-28,2012,7,38.4,27.3,2.7
2012-07-29,2012,7,34.7,26.4,1.6
2012-07-30,2012,7,29.7,19.9,0.0
2012-07-31,2012,7,38.1,29.2,4.2
2012-08-01,2012,8,29.0,20.4,1.9
2012-08-02,2012,8,29.1,21.0,0.0
2012-08-03,2012,8,29.0,19.5,0.3
2012-08-04,2012,8,24.7,18.6,0.5
2012-08-05,2012,8,28.4,22.4,0.7
2012-08-06,2012,8,24.6,13.5,0.3
2012-08-07,2012,8,30.8,21.8,0.8
2012-08-08,2012,8,34.0,25.5,0.1
2012-08-09,2012,8,33.2,28.4,0.0
2012-08-10,2012,8,32.4,24.1,0.5
2012-08-11,2012,8,30.2,23.7,2.6
2012-08-12,2012,8,30.0,22.0,1.2
2012-08-13,2012,8,29.9,21.4,0.3
2012-08-14,2012,8,30.4,19.6,1.1
2012-08-15,2012,8,27.4,25.7,0.2
2012-08-16,2012,8,31.8,23.9,0.3
2012-08-17,2012,8,29.8,22.0,1.4
2012-08-18,2012,8,25.3,14.4,0.5
2012-08-19,2012,8,25.8,17.6,0.0
2012-08-20,2012,8,28.7,22.5,0.4
2012-08-21,2012,8,29.7,22.4,0.9
2012-08-22,2012,8,30.2,22.0,0.5
2012-08-23,2012,8,24.3,16.4,0.1
2012-08-24,2012,8,28.4,20.7,0.3
2012-08-25,2012,8,32.8,25.3,0.0
2012-08-26,2012,8,28.9,20.2,0.4
2012-08-27,2012,8,27.7,20.7,0.0
2012-08-28,2012,8,25.3,18.6,0.1
2012-08-29,2012,8,30.1,22.4,0.0
2012-08-30,2012,8,29.0,19.6,0.0
2012-08-31,2012,8,34.6,26.8,0.0
2012-09-01,2012,9,22.2,14.2,0.0
2012-09-02,2012,9,18.6,11.2,0.0
2012-09-03,2012,9,18.5,10.0,0.0
2012-09-04,2012,9,20.7,13.6,0.0
2012-09-05,2012,9,23.8,14.7,0.0
2012-09-06,2012,9,20.7,12.5,0.4
2012-09-07,2012,9,23.1,14.6,0.0
2012-09-08,2012,9,18.9,7.4,0.0
2012-09-09,2012,9,20.9,15.3,0.0
2012-09-10,2012,9,24.9,18.9,0.0
2012-09-11,2012,9,21.4,12.6,0.0
2012-09-12,2012,9,19.8,13.7,0.0
2012-09-13,2012,9,18.6,11.5,0.0
2012-09-14,2012,9,17.5,8.8,0.0
2012-09-15,2012,9,19.3,14.6,0.0
2012-09-16,2012,9,27.0,16.1,0.0
2012-09-17,2012,9,20.2,14.3,0.0
2012-09-18,2012,9,24.9,15.4,0.0
2012-09-19,2012,9,20.7,14.2,0.0
2012-09-20,2012,9,22.7,15.6,0.0
2012-09-21,2012,9,27.1,18.4,0.0
2012-09-22,2012,9,20.7,12.2,0.0
2012-09-23,2012,9,27.1,20.1,0.0
2012-09-24,2012,9,22.3,14.7,0.0
2012-09-25,2012,9,20.1,13.9,0.0
2012-09-26,2012,9,25.8,17.2,0.0
2012-09-27,2012,9,22.6,18.6,0.0
2012-09-28,2012,9,25.7,19.8,0.0
2012-09-29,2012,9,20.6,9.9,0.3
2012-09-30,2012,9,20.6,12.8,0.0
2012-10-01,2012,10,15.0,12.1,0
2012-10-02,2012,10,15.2,7.3,0
2012-10-03,2012,10,16.0,8.7,0.3
